iter	Passed	Remaining
1495	549337	3122706
1496	549706	3122350
1497	550054	3121868
1498	550415	3121470
1499	550770	3121033
1500	551147	3120719
1501	551516	3120362
1502	551879	3119974
1503	552249	3119622
1504	552652	3119458
1505	553000	3118979
1506	553373	3118648
1507	553751	3118342
1508	554109	3117924
1509	554478	3117565
1510	554845	3117197
1511	555236	3116963
1512	555580	3116463
1513	555933	3116016
1514	556297	3115632
1515	556651	3115194
1516	557022	3114848
1517	557394	3114506
1518	557756	3114107
1519	558102	3113621
1520	558459	3113202
1521	558810	3112742
1522	559176	3112367
1523	559536	3111964
1524	559909	3111627
1525	560279	3111274
1526	560653	3110949
1527	561010	3110521
1528	561373	3110133
1529	561772	3109941
1530	562137	3109563
1531	562517	3109269
1532	562884	3108897
1533	563249	3108520
1534	563612	3108131
1535	563978	3107755
1536	564336	3107337
1537	564690	3106901
1538	565040	3106438
1539	565404	3106051
1540	565745	3105543
1541	566092	3105063
1542	566467	3104743
1543	566827	3104336
1544	567171	3103839
1545	567528	3103417
1546	567880	3102968
1547	568250	3102618
1548	568620	3102267
1549	568976	3101838
1550	569332	3101410
1551	569710	3101102
1552	570064	3100666
1553	570430	3100293
1554	570792	3099899
1555	571164	3099561
1556	571518	3099122
1557	571875	3098699
1558	572227	3098249
1559	572602	3097927
1560	572956	3097491
1561	573351	3097274
1562	573711	3096868
1563	574077	3096492
1564	574436	3096082
1565	574813	3095771
1566	575189	3095450
1567	575556	3095085
1568	575911	3094650
1569	576280	3094294
1570	576665	3094025
1571	577015	3093567
1572	577387	3093225
1573	577744	3092802
1574	578093	3092343
1575	578487	3092117
1576	578871	3091839
1577	579223	3091396
1578	579587	3091010
1579	579944	3090589
1580	580309	3090211
1581	580659	3089752
1582	581029	3089403
1583	581398	3089047
1584	581754	3088620
1585	582105	3088169
1586	582469	3087783
1587	582837	3087422
1588	583194	3087002
1589	583566	3086663
1590	583923	3086245
1591	584276	3085803
1592	584650	3085471
1593	585015	3085096
1594	585382	3084726
1595	585758	3084407
1596	586111	3083964
1597	586466	3083535
1598	586815	3083072
1599	587170	3082644
1600	587522	3082198
1601	587881	3081790
1602	588238	3081373
1603	588636	3081169
1604	589027	3080924
1605	589389	3080530
1606	589732	3080041
1607	590095	3079650
1608	590494	3079450
1609	590868	3079122
1610	591239	3078777
1611	591635	3078557
1612	591995	3078156
1613	592347	3077709
1614	592698	3077260
1615	593077	3076954
1616	593441	3076574
1617	593830	3076321
1618	594198	3075957
1619	594538	3075450
1620	594964	3075388
1621	595332	3075029
1622	595700	3074667
1623	596058	3074250
1624	596426	3073889
1625	596794	3073528
1626	597149	3073097
1627	597509	3072696
1628	597869	3072292
1629	598282	3072161
1630	598626	3071675
1631	598997	3071332
1632	599363	3070957
1633	599740	3070639
1634	600104	3070259
1635	600476	3069918
1636	600841	3069539
1637	601176	3069008
1638	601532	3068587
1639	601902	3068234
1640	602265	3067847
1641	602642	3067532
1642	603008	3067160
1643	603380	3066815
1644	603754	3066483
1645	604111	3066066
1646	604461	3065612
1647	604815	3065182
1648	605191	3064858
1649	605531	3064354
1650	605888	3063940
1651	606253	3063561
1652	606605	3063118
1653	606957	3062675
1654	607307	3062224
1655	607697	3061972
1656	608054	3061557
1657	608405	3061107
1658	608743	3060598
1659	609125	3060303
1660	609493	3059943
1661	609850	3059524
1662	610244	3059295
1663	610636	3059055
1664	610992	3058634
1665	611348	3058210
1666	611707	3057804
1667	612086	3057494
1668	612440	3057064
1669	612798	3056653
1670	613168	3056300
1671	613535	3055936
1672	613898	3055548
1673	614277	3055243
1674	614656	3054932
1675	615042	3054661
1676	615433	3054413
1677	615783	3053962
1678	616149	3053593
1679	616510	3053197
1680	616877	3052827
1681	617240	3052439
1682	617607	3052076
1683	617969	3051681
1684	618340	3051335
1685	618712	3050995
1686	619099	3050725
1687	619451	3050285
1688	619827	3049964
1689	620180	3049526
1690	620536	3049105
1691	620875	3048602
1692	621244	3048243
1693	621601	3047827
1694	621957	3047410
1695	622312	3046984
1696	622678	3046613
1697	623038	3046212
1698	623388	3045759
1699	623768	3045459
1700	624159	3045208
1701	624548	3044949
1702	624920	3044608
1703	625298	3044291
1704	625645	3043828
1705	626026	3043529
1706	626385	3043126
1707	626737	3042686
1708	627092	3042258
1709	627448	3041839
1710	627793	3041365
1711	628161	3041005
1712	628525	3040623
1713	628890	3040248
1714	629247	3039836
1715	629594	3039372
1716	629962	3039007
1717	630311	3038558
1718	630679	3038197
1719	631044	3037819
1720	631435	3037566
1721	631793	3037158
1722	632168	3036832
1723	632516	3036372
1724	632879	3035989
1725	633242	3035599
1726	633604	3035209
1727	633979	3034885
1728	634329	3034437
1729	634678	3033984
1730	635052	3033651
1731	635457	3033464
1732	635818	3033072
1733	636189	3032725
1734	636568	3032412
1735	636950	3032116
1736	637305	3031694
1737	637654	3031243
1738	637999	3030774
1739	638347	3030314
1740	638689	3029831
1741	639076	3029559
1742	639438	3029168
1743	639790	3028731
1744	640141	3028290
1745	640513	3027948
1746	640863	3027503
1747	641210	3027044
1748	641556	3026575
1749	641897	3026089
1750	642256	3025682
1751	642627	3025335
1752	643004	3025019
1753	643378	3024687
1754	643742	3024307
1755	644094	3023869
1756	644443	3023420
1757	644800	3023008
1758	645140	3022515
1759	645491	3022075
1760	645844	3021641
1761	646205	3021246
1762	646549	3020777
1763	646900	3020337
1764	647270	3019986
1765	647614	3019510
1766	647972	3019103
1767	648336	3018724
1768	648690	3018301
1769	649045	3017879
1770	649413	3017519
1771	649763	3017075
1772	650125	3016687
1773	650473	3016232
1774	650838	3015856
1775	651186	3015402
1776	651533	3014948
1777	651892	3014543
1778	652261	3014186
1779	652616	3013766
1780	652987	3013419
1781	653333	3012960
1782	653698	3012586
1783	654056	3012177
1784	654422	3011812
1785	654776	3011387
1786	655157	3011083
1787	655529	3010742
1788	655900	3010394
1789	656276	3010071
1790	656651	3009743
1791	657008	3009335
1792	657366	3008925
1793	657724	3008520
1794	658130	3008335
1795	658479	3007885
1796	658826	3007429
1797	659219	3007185
1798	659591	3006841
1799	659957	3006471
1800	660306	3006027
1801	660680	3005692
1802	661024	3005224
1803	661372	3004770
1804	661768	3004539
1805	662136	3004179
1806	662507	3003832
1807	662861	3003408
1808	663208	3002950
1809	663574	3002581
1810	663924	3002141
1811	664286	3001752
1812	664640	3001328
1813	664992	3000897
1814	665343	3000462
1815	665701	3000055
1816	666060	2999654
1817	666438	2999337
1818	666785	2998885
1819	667161	2998560
1820	667509	2998110
1821	667859	2997669
1822	668209	2997230
1823	668569	2996834
1824	668916	2996379
1825	669252	2995876
1826	669598	2995416
1827	669961	2995036
1828	670318	2994629
1829	670662	2994159
1830	671048	2993879
1831	671431	2993588
1832	671807	2993263
1833	672144	2992766
1834	672515	2992418
1835	672874	2992018
1836	673222	2991572
1837	673607	2991285
1838	673957	2990845
1839	674315	2990444
1840	674670	2990023
1841	675016	2989569
1842	675437	2989445
1843	675822	2989157
1844	676203	2988857
1845	676593	2988591
1846	676959	2988225
1847	677358	2988002
1848	677740	2987704
1849	678133	2987452
1850	678529	2987216
1851	678887	2986810
1852	679258	2986465
1853	679613	2986047
1854	679962	2985605
1855	680324	2985216
1856	680699	2984887
1857	681091	2984634
1858	681442	2984197
1859	681811	2983842
1860	682159	2983394
1861	682512	2982967
1862	682896	2982676
1863	683253	2982270
1864	683616	2981889
1865	683970	2981466
1866	684331	2981074
1867	684704	2980737
1868	685089	2980451
1869	685441	2980021
1870	685814	2979682
1871	686169	2979264
1872	686555	2978983
1873	686903	2978538
1874	687279	2978210
1875	687619	2977729
1876	687971	2977299
1877	688330	2976902
1878	688699	2976546
1879	689105	2976351
1880	689455	2975911
1881	689806	2975479
1882	690178	2975136
1883	690546	2974772
1884	690936	2974510
1885	691329	2974258
1886	691673	2973793
1887	692027	2973371
1888	692396	2973015
1889	692798	2972800
1890	693152	2972383
1891	693525	2972043
1892	693890	2971668
1893	694242	2971239
1894	694605	2970859
1895	694962	2970452
1896	695318	2970039
1897	695700	2969738
1898	696053	2969316
1899	696450	2969078
1900	696815	2968704
1901	697156	2968227
1902	697527	2967882
1903	697874	2967432
1904	698230	2967021
1905	698605	2966692
1906	698966	2966300
1907	699320	2965879
1908	699703	2965582
1909	700102	2965356
1910	700441	2964873
1911	700833	2964615
1912	701194	2964224
1913	701558	2963844
1914	701939	2963539
1915	702311	2963198
1916	702670	2962798
1917	703041	2962452
1918	703398	2962045
1919	703753	2961628
1920	704102	2961187
1921	704448	2960737
1922	704789	2960261
1923	705130	2959788
1924	705494	2959413
1925	705836	2958943
1926	706240	2958734
1927	706594	2958316
1928	706939	2957858
1929	707334	2957612
1930	707679	2957156
1931	708050	2956805
1932	708401	2956377
1933	708790	2956104
1934	709132	2955633
1935	709503	2955288
1936	709884	2954983
1937	710228	2954519
1938	710595	2954157
1939	710967	2953814
1940	711325	2953411
1941	711681	2953001
1942	712036	2952589
1943	712424	2952309
1944	712764	2951835
1945	713167	2951619
1946	713532	2951244
1947	713881	2950809
1948	714252	2950460
1949	714622	2950109
1950	714967	2949652
1951	715331	2949276
1952	715702	2948930
1953	716070	2948567
1954	716437	2948203
1955	716803	2947835
1956	717171	2947474
1957	717541	2947124
1958	717901	2946729
1959	718261	2946338
1960	718629	2945979
1961	718997	2945616
1962	719384	2945334
1963	719768	2945039
1964	720125	2944633
1965	720482	2944232
1966	720826	2943772
1967	721176	2943338
1968	721551	2943004
1969	721954	2942791
1970	722299	2942334
1971	722670	2941988
1972	723034	2941612
1973	723415	2941304
1974	723790	2940972
1975	724154	2940593
1976	724502	2940154
1977	724866	2939778
1978	725254	2939499
1979	725608	2939082
1980	726009	2938852
1981	726361	2938431
1982	726707	2937980
1983	727068	2937590
1984	727424	2937182
1985	727773	2936743
1986	728169	2936496
1987	728540	2936148
1988	728909	2935793
1989	729279	2935440
1990	729629	2935010
1991	730015	2934720
1992	730370	2934306
1993	730756	2934019
1994	731113	2933614
1995	731477	2933240
1996	731847	2932885
1997	732225	2932567
1998	732585	2932172
1999	732949	2931796
2000	733292	2931337
2001	733635	2930877
2002	734008	2930537
2003	734377	2930182
2004	734737	2929788
2005	735108	2929440
2006	735505	2929195
2007	735845	2928723
2008	736221	2928397
2009	736589	2928033
2010	736967	2927713
2011	737352	2927423
2012	737731	2927106
2013	738100	2926748
2014	738490	2926474
2015	738853	2926093
2016	739201	2925654
2017	739546	2925204
2018	739925	2924886
2019	740276	2924457
2020	740711	2924362
2021	741079	2924000
2022	741452	2923661
2023	741821	2923303
2024	742179	2922902
2025	742533	2922490
2026	742921	2922208
2027	743274	2921787
2028	743627	2921366
2029	744000	2921027
2030	744379	2920707
2031	744731	2920285
2032	745089	2919885
2033	745444	2919473
2034	745817	2919133
2035	746175	2918732
2036	746554	2918414
2037	746901	2917974
2038	747267	2917603
2039	747639	2917259
2040	748007	2916898
2041	748385	2916577
2042	748753	2916216
2043	749118	2915843
2044	749481	2915464
2045	749859	2915141
2046	750238	2914823
2047	750613	2914493
2048	750978	2914120
2049	751340	2913735
2050	751709	2913378
2051	752061	2912953
2052	752438	2912630
2053	752792	2912216
2054	753188	2911961
2055	753547	2911567
2056	753924	2911240
2057	754294	2910889
2058	754653	2910492
2059	755003	2910061
2060	755364	2909672
2061	755731	2909310
2062	756089	2908909
2063	756472	2908606
2064	756826	2908193
2065	757168	2907734
2066	757520	2907309
2067	757872	2906888
2068	758238	2906519
2069	758593	2906109
2070	759017	2905962
2071	759386	2905607
2072	759741	2905195
2073	760077	2904711
2074	760447	2904361
2075	760842	2904102
2076	761202	2903711
2077	761569	2903346
2078	761926	2902944
2079	762292	2902573
2080	762674	2902269
2081	763046	2901920
2082	763393	2901483
2083	763751	2901082
2084	764102	2900656
2085	764464	2900275
2086	764830	2899905
2087	765188	2899507
2088	765542	2899092
2089	765917	2898760
2090	766294	2898432
2091	766656	2898051
2092	767048	2897778
2093	767413	2897407
2094	767780	2897041
2095	768132	2896623
2096	768480	2896185
2097	768846	2895816
2098	769185	2895347
2099	769554	2894991
2100	769930	2894658
2101	770309	2894339
2102	770659	2893910
2103	771036	2893584
2104	771426	2893306
2105	771787	2892920
2106	772136	2892489
2107	772516	2892173
2108	772905	2891890
2109	773251	2891446
2110	773623	2891100
2111	773966	2890649
2112	774324	2890247
2113	774669	2889803
2114	775018	2889372
2115	775403	2889074
2116	775752	2888642
2117	776111	2888249
2118	776492	2887937
2119	776853	2887550
2120	777201	2887113
2121	777542	2886654
2122	777902	2886261
2123	778282	2885948
2124	778634	2885529
2125	778990	2885124
2126	779341	2884699
2127	779709	2884339
2128	780070	2883952
2129	780416	2883510
2130	780844	2883372
2131	781219	2883038
2132	781588	2882678
2133	781943	2882273
2134	782299	2881865
2135	782679	2881548
2136	783041	2881169
2137	783389	2880732
2138	783752	2880355
2139	784110	2879958
2140	784452	2879502
2141	784802	2879075
2142	785171	2878716
2143	785521	2878290
2144	785889	2877931
2145	786232	2877480
2146	786610	2877153
2147	786958	2876720
2148	787321	2876343
2149	787682	2875957
2150	788030	2875521
2151	788378	2875092
2152	788744	2874721
2153	789093	2874293
2154	789474	2873978
2155	789823	2873551
2156	790176	2873135
2157	790551	2872800
2158	790906	2872394
2159	791245	2871928
2160	791585	2871464
2161	791937	2871047
2162	792271	2870563
2163	792653	2870254
2164	793022	2869899
2165	793364	2869446
2166	793725	2869061
2167	794101	2868728
2168	794452	2868306
2169	794807	2867900
2170	795192	2867599
2171	795586	2867333
2172	795952	2866966
2173	796298	2866528
2174	796654	2866126
2175	796988	2865641
2176	797354	2865273
2177	797715	2864889
2178	798101	2864593
2179	798454	2864181
2180	798792	2863712
2181	799147	2863306
2182	799537	2863024
2183	799908	2862674
2184	800267	2862283
2185	800649	2861974
2186	800998	2861545
2187	801358	2861158
2188	801709	2860736
2189	802070	2860352
2190	802438	2859991
2191	802791	2859577
2192	803145	2859168
2193	803501	2858764
2194	803840	2858301
2195	804196	2857900
2196	804538	2857449
2197	804893	2857041
2198	805275	2856730
2199	805609	2856251
2200	805969	2855862
2201	806357	2855575
2202	806717	2855185
2203	807061	2854743
2204	807423	2854362
2205	807784	2853977
2206	808134	2853553
2207	808495	2853169
2208	808870	2852835
2209	809239	2852479
2210	809594	2852072
2211	809958	2851699
2212	810339	2851384
2213	810688	2850957
2214	811057	2850601
2215	811403	2850165
2216	811763	2849775
2217	812125	2849397
2218	812496	2849045
2219	812855	2848657
2220	813203	2848224
2221	813584	2847910
2222	813943	2847521
2223	814300	2847121
2224	814650	2846700
2225	815016	2846332
2226	815368	2845917
2227	815753	2845618
2228	816108	2845213
2229	816494	2844915
2230	816844	2844492
2231	817201	2844094
2232	817531	2843604
2233	817881	2843183
2234	818244	2842803
2235	818592	2842377
2236	818961	2842020
2237	819316	2841616
2238	819680	2841241
2239	820031	2840822
2240	820370	2840362
2241	820723	2839953
2242	821086	2839577
2243	821464	2839252
2244	821826	2838872
2245	822198	2838523
2246	822565	2838161
2247	822932	2837798
2248	823296	2837426
2249	823649	2837015
2250	823999	2836594
2251	824365	2836227
2252	824714	2835802
2253	825078	2835429
2254	825453	2835092
2255	825799	2834660
2256	826148	2834235
2257	826490	2833785
2258	826875	2833486
2259	827233	2833091
2260	827616	2832783
2261	827986	2832430
2262	828361	2832095
2263	828688	2831597
2264	829069	2831280
2265	829419	2830861
2266	829782	2830483
2267	830142	2830097
2268	830484	2829650
2269	830835	2829234
2270	831200	2828862
2271	831571	2828515
2272	831915	2828074
2273	832279	2827701
2274	832623	2827258
2275	832968	2826822
2276	833326	2826429
2277	833683	2826035
2278	834044	2825649
2279	834391	2825218
2280	834770	2824896
2281	835164	2824628
2282	835531	2824263
2283	835913	2823952
2284	836281	2823593
2285	836625	2823152
2286	836960	2822684
2287	837319	2822294
2288	837676	2821897
2289	838021	2821462
2290	838374	2821051
2291	838740	2820686
2292	839102	2820306
2293	839454	2819892
2294	839802	2819468
2295	840175	2819126
2296	840539	2818752
2297	840913	2818413
2298	841271	2818022
2299	841636	2817653
2300	841978	2817206
2301	842327	2816782
2302	842708	2816467
2303	843076	2816109
2304	843439	2815734
2305	843804	2815364
2306	844155	2814949
2307	844508	2814538
2308	844867	2814152
2309	845244	2813821
2310	845607	2813446
2311	845986	2813125
2312	846355	2812769
2313	846710	2812367
2314	847081	2812017
2315	847438	2811623
2316	847803	2811254
2317	848183	2810933
2318	848514	2810451
